email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,body_snippet,bid_amount_usd,delivery_days
EML-00086,RFQ-0006,V013,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-04. Please confirm receipt.",,
EML-00087,RFQ-0006,V021,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-19. Please confirm receipt.",,
EML-00088,RFQ-0006,V021,inbound,2024-03-08 14:42:00,terry@heliosmicros.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0006,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-03-20. We are pleased to support Meridian's requirements.,,
EML-00089,RFQ-0006,V021,inbound,2024-03-18 13:56:00,terry@heliosmicros.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0006 – Helios Micro Systems,"Dear Procurement Team, please find our quotation for RFQ-0006. Unit price: USD 1,061.00. Total: USD 193,102.00. Lead time: 41 days. Valid 30 days. We look forward to your favourable consideration.",193102.0,41.0
EML-00090,RFQ-0006,V011,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-05. Please confirm receipt.",,
EML-00091,RFQ-0006,V011,inbound,2024-03-08 10:16:00,lisa@solarispower.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0006,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-03-20. We are pleased to support Meridian's requirements.,,
EML-00092,RFQ-0006,V011,inbound,2024-03-20 14:18:00,lisa@solarispower.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0006 – Solaris Power Components,"Dear Procurement Team, please find our quotation for RFQ-0006. Unit price: USD 993.75. Total: USD 180,862.50. Lead time: 33 days. Valid 30 days. We look forward to your favourable consideration.",180862.5,33.0
EML-00093,RFQ-0006,V002,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-11. Please confirm receipt.",,
EML-00094,RFQ-0006,V016,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-11. Please confirm receipt.",,
EML-00095,RFQ-0006,V006,outbound,2024-03-06 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0006 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0006 for Electrical Components components. Bid deadline: 2024-03-20. Target delivery: 2024-04-16. Please confirm receipt.",,
EML-00096,RFQ-0006,V006,inbound,2024-03-18 15:03:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0006 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0006. Unit price: USD 1,143.89. Total: USD 208,187.98. Lead time: 50 days. Valid 30 days. We look forward to your favourable consideration.",208187.98,50.0
EML-00097,RFQ-0007,V002,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-11-01. Please confirm receipt.",,
EML-00098,RFQ-0007,V002,inbound,2024-09-23 16:31:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0007,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-10-03. We are pleased to support Meridian's requirements.,,
EML-00099,RFQ-0007,V002,inbound,2024-09-30 10:53:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Tanaka Electrical KK,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 384.42. Total: USD 158,381.04. Lead time: 28 days. Valid 30 days. We look forward to your favourable consideration.",158381.04,28.0
EML-00100,RFQ-0007,V006,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-11-02. Please confirm receipt.",,
EML-00101,RFQ-0007,V006,inbound,2024-10-02 11:49:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 364.58. Total: USD 150,206.96. Lead time: 14 days. Valid 30 days. We look forward to your favourable consideration.",150206.96,14.0
EML-00102,RFQ-0007,V018,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-10-20. Please confirm receipt.",,
EML-00103,RFQ-0007,V018,inbound,2024-10-03 13:09:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 324.95. Total: USD 133,879.40. Lead time: 16 days. Valid 30 days. We look forward to your favourable consideration.",133879.4,16.0
EML-00104,RFQ-0007,V021,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-10-31. Please confirm receipt.",,
EML-00105,RFQ-0007,V021,inbound,2024-09-30 17:28:00,terry@heliosmicros.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Helios Micro Systems,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 387.63. Total: USD 159,703.56. Lead time: 51 days. Valid 30 days. We look forward to your favourable consideration.",159703.56,51.0
EML-00106,RFQ-0007,V016,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-10-21. Please confirm receipt.",,
EML-00107,RFQ-0007,V016,inbound,2024-09-22 12:20:00,james@precisionarc.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0007,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-10-03. We are pleased to support Meridian's requirements.,,
EML-00108,RFQ-0007,V016,inbound,2024-10-03 14:05:00,james@precisionarc.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Precision Arc Systems,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 373.81. Total: USD 154,009.72. Lead time: 25 days. Valid 30 days. We look forward to your favourable consideration.",154009.72,25.0
EML-00109,RFQ-0007,V011,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-10-23. Please confirm receipt.",,
EML-00110,RFQ-0007,V011,inbound,2024-09-23 12:41:00,lisa@solarispower.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0007,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-10-03. We are pleased to support Meridian's requirements.,,
EML-00111,RFQ-0007,V011,inbound,2024-10-02 17:08:00,lisa@solarispower.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Solaris Power Components,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 353.24. Total: USD 145,534.88. Lead time: 53 days. Valid 30 days. We look forward to your favourable consideration.",145534.88,53.0
EML-00112,RFQ-0007,V013,outbound,2024-09-21 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0007 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0007 for Electrical Components components. Bid deadline: 2024-10-03. Target delivery: 2024-10-20. Please confirm receipt.",,
EML-00113,RFQ-0007,V013,inbound,2024-10-02 13:39:00,john@vantagesenso.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0007 – Vantage Sensors GmbH,"Dear Procurement Team, please find our quotation for RFQ-0007. Unit price: USD 385.58. Total: USD 158,858.96. Lead time: 37 days. Valid 30 days. We look forward to your favourable consideration.",158858.96,37.0
EML-00114,RFQ-0008,V018,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-07. Please confirm receipt.",,
EML-00115,RFQ-0008,V018,inbound,2025-03-20 12:53:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0008 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0008. Unit price: USD 74.30. Total: USD 32,989.20. Lead time: 18 days. Valid 30 days. We look forward to your favourable consideration.",32989.2,18.0
EML-00116,RFQ-0008,V013,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-16. Please confirm receipt.",,
EML-00117,RFQ-0008,V013,inbound,2025-03-04 16:04:00,john@vantagesenso.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0008,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2025-03-20. We are pleased to support Meridian's requirements.,,
EML-00118,RFQ-0008,V013,inbound,2025-03-20 13:16:00,john@vantagesenso.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0008 – Vantage Sensors GmbH,"Dear Procurement Team, please find our quotation for RFQ-0008. Unit price: USD 85.59. Total: USD 38,001.96. Lead time: 26 days. Valid 30 days. We look forward to your favourable consideration.",38001.96,26.0
EML-00119,RFQ-0008,V002,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-19. Please confirm receipt.",,
EML-00120,RFQ-0008,V002,inbound,2025-03-05 10:50:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0008,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2025-03-20. We are pleased to support Meridian's requirements.,,
EML-00121,RFQ-0008,V002,inbound,2025-03-19 15:39:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0008 – Tanaka Electrical KK,"Dear Procurement Team, please find our quotation for RFQ-0008. Unit price: USD 82.47. Total: USD 36,616.68. Lead time: 39 days. Valid 30 days. We look forward to your favourable consideration.",36616.68,39.0
EML-00122,RFQ-0008,V016,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-13. Please confirm receipt.",,
EML-00123,RFQ-0008,V011,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-08. Please confirm receipt.",,
EML-00124,RFQ-0008,V006,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-05. Please confirm receipt.",,
EML-00125,RFQ-0008,V006,inbound,2025-03-18 15:29:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0008 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0008. Unit price: USD 83.54. Total: USD 37,091.76. Lead time: 20 days. Valid 30 days. We look forward to your favourable consideration.",37091.76,20.0
EML-00126,RFQ-0008,V021,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0008 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0008 for Electrical Components components. Bid deadline: 2025-03-20. Target delivery: 2025-04-18. Please confirm receipt.",,
EML-00127,RFQ-0009,V018,outbound,2025-02-05 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0009 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0009 for Electrical Components components. Bid deadline: 2025-02-21. Target delivery: 2025-03-07. Please confirm receipt.",,
EML-00128,RFQ-0009,V018,inbound,2025-02-06 08:13:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0009,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2025-02-21. We are pleased to support Meridian's requirements.,,
EML-00129,RFQ-0009,V018,inbound,2025-02-18 09:19:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0009 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0009. Unit price: USD 59.62. Total: USD 7,333.26. Lead time: 22 days. Valid 30 days. We look forward to your favourable consideration.",7333.26,22.0
